source,target,weight
Other Customer Service,Other Legal,0.15265548529227413
Other Customer Service,Other Leisure & Tourism,0.16058666380279604
Other Customer Service,Other Manager,0.15153805879552307
Other Customer Service,Other Manufacturing,0.15690786475582788
Other Customer Service,Other Marketing & PR,0.12963129066434423
Other Customer Service,Other Media & Creative,0.12145299896739392
Other Customer Service,Other Motoring & Automotive,0.16512645690625213
Other Customer Service,Other Recruitment Consultancy,0.16040802415451955
Other Customer Service,Other Retail,0.0476941865791599
Other Customer Service,Other Sales,0.13624923361603755
Other Customer Service,Other Social Care,0.13522111210959964
Other Customer Service,Other Strategy & Consultancy,0.11125601396653277
Other Customer Service,Other Training,0.15292805955140332
Other Customer Service,Other Transport & Logistics,0.16418107218129468
Other Customer Service,PA,0.10936287441896479
Other Customer Service,Paralegal,0.1606238518778074
Other Customer Service,Paraplanning,0.14548133734257682
Other Customer Service,Part-Qualified Acc.,0.13359535707762818
Other Customer Service,Payroll,0.07979093780723182
Other Customer Service,Pensions,0.14269964023805995
Other Customer Service,Pharmaceutical,0.11659043906089227
Other Customer Service,Physiotherapy,0.16482156718765467
Other Customer Service,Picker/Packer,0.16499892417168607
Other Customer Service,Practice (Non-Qual.),0.13235016296337046
Other Customer Service,Primary School,0.15111214935113068
Other Customer Service,Procurement Manager,0.10455651739116585
Other Customer Service,Production,0.15816995489537042
Other Customer Service,Production Manager,0.11515070056293239
Other Customer Service,Project Management,0.10627396141192673
Other Customer Service,Project Manager,0.12003571008764553
Other Customer Service,Project Support,0.11357424607463043
Other Customer Service,Project/Programme Manager,0.11383278698988118
Other Customer Service,Property Manager,0.13206103007006137
Other Customer Service,Property Sales,0.1437448209473173
Other Customer Service,Purchase Ledger Clerk,0.08914414877808945
Other Customer Service,Qualified Social Worker,0.1581643934695555
Other Customer Service,Quality Assurance,0.13386094813898813
Other Customer Service,Quality Control,0.13647771207368226
Other Customer Service,Quantity Surveyor/PQS,0.15684654785648408
Other Customer Service,Receptionist,0.14110489950064636
Other Customer Service,Recruitment & Resourcing,0.12193055132719498
Other Customer Service,Recruitment Consultant,0.13589324591278648
Other Customer Service,Registered Manager,0.14589706964381172
Other Customer Service,Registered Mental Health Nurse,0.152629770756018
Other Customer Service,Registered Nurse Band 5,0.16644261587665485
Other Customer Service,Researcher/Resourcer,0.1427002178860764
Other Customer Service,Sales Administrator,0.13863317116562934
Other Customer Service,Sales Assistant,0.13293679959797994
Other Customer Service,Sales Executive,0.14845490635892186
Other Customer Service,Sales Manager,0.11443442616936497
Other Customer Service,Sales Support,0.15347924420097497
Other Customer Service,Search - SEO & PPC,0.1113100569923936
Other Customer Service,Secondary School,0.15503224538161375
Other Customer Service,Security,0.1528419103157795
Other Customer Service,Semi-skilled Operator,0.16335730958906036
Other Customer Service,Site Management,0.15455184600845231
Other Customer Service,Skilled Operator,0.1643275182739105
Other Customer Service,Software Developer,0.12058452380257392
Other Customer Service,Software Engineer,0.11802007726116057
Other Customer Service,Solicitor/Lawyer,0.16933629330114994
Other Customer Service,Special Needs,0.1536284327167789
Other Customer Service,Store Manager,0.13095207817964025
Other Customer Service,Store Staff,0.1479956864776089
Other Customer Service,Supply Chain,0.14547845300114495
Other Customer Service,Supply Teacher,0.15451873366070606
Other Customer Service,Support Worker,0.16447258075651278
Other Customer Service,Systems/Support Analyst,0.1375296903992858
Other Customer Service,Tax Accountant,0.10619989854640739
Other Customer Service,Teaching Assistant,0.15589894854140363
Other Customer Service,Team Leader,0.14207709210673397
Other Customer Service,Technical Architect,0.11789688306270045
Other Customer Service,Telesales,0.15120349876660671
Other Customer Service,Tester/Test Analyst,0.1204553655020332
Other Customer Service,Trades & Labour,0.17344738413234753
Other Customer Service,Trainee Consultant,0.13017430728695023
Other Customer Service,Transport Planner,0.13498917810377029
Other Customer Service,Utilities,0.16913967324876636
Other Customer Service,Valuer/Lister,0.13127865836183836
Other Customer Service,Vehicle Sales,0.15324631280051546
Other Customer Service,Vehicle Technician,0.16599001285879506
Other Customer Service,Waiting & Bar Staff,0.16645016087153203
Other Customer Service,Warehouse Operative,0.13997496461777129
Other Customer Service,Web Design,0.1384588629307138
Other Customer Service,Web Developer,0.11161548558944893
Other Customer Service,Welding/Plating/Pipefitting,0.15489231925775274
Other Education,Other Engineering,0.2324652935273115
Other Education,Other Estate Agency,0.18488952373002904
Other Education,Other Financial Services,0.17179263319189172
Other Education,Other Health & Medicine,0.2344427753607654
Other Education,Other Hospitality & Catering,0.15928947237085805
Other Education,Other Human Resources,0.15502332059516657
Other Education,Other IT & Telecoms,0.1719769375502425
Other Education,Other Legal,0.19171063138445463
Other Education,Other Leisure & Tourism,0.20579228445172382
Other Education,Other Manager,0.2007329651857361
Other Education,Other Manufacturing,0.20353758716984136
Other Education,Other Marketing & PR,0.162439595975552
Other Education,Other Media & Creative,0.15333222435095922
Other Education,Other Motoring & Automotive,0.19208313015467524
Other Education,Other Recruitment Consultancy,0.2201481516571593
Other Education,Other Retail,0.049961602234409576
Other Education,Other Sales,0.15961463437283555
Other Education,Other Social Care,0.17000883687895835
Other Education,Other Strategy & Consultancy,0.13658980924318556
Other Education,Other Training,0.21171687770747566
Other Education,Other Transport & Logistics,0.20952967776182693
Other Education,PA,0.12845295037994686
Other Education,Paralegal,0.21059571171580788
Other Education,Paraplanning,0.17710792408740758
Other Education,Part-Qualified Acc.,0.15913234619142785
Other Education,Payroll,0.0840587259288888
Other Education,Pensions,0.1739176239150324
Other Education,Pharmaceutical,0.13729693295688694
Other Education,Physiotherapy,0.21465115971248705
Other Education,Picker/Packer,0.21788276924785813
Other Education,Practice (Non-Qual.),0.1532512829109134
Other Education,Primary School,0.34007122652543625
Other Education,Procurement Manager,0.12069608682245596
Other Education,Production,0.212666769817878
Other Education,Production Manager,0.14390542378726404
Other Education,Project Management,0.129601908918162
Other Education,Project Manager,0.14395040754541139
Other Education,Project Support,0.1294910772278773
Other Education,Project/Programme Manager,0.1370288183188837
Other Education,Property Manager,0.13008176989898157
Other Education,Property Sales,0.16981577136962572
Other Education,Purchase Ledger Clerk,0.09345260191492959
Other Education,Qualified Social Worker,0.23436038964062997
Other Education,Quality Assurance,0.17093906690668673
Other Education,Quality Control,0.1689064152272088
Other Education,Quantity Surveyor/PQS,0.20694387736175854
Other Education,Receptionist,0.1530064771942926
Other Education,Recruitment & Resourcing,0.14505815916523399
Other Education,Recruitment Consultant,0.1745003987957442
Other Education,Registered Manager,0.20284688030749734
Other Education,Registered Mental Health Nurse,0.20147193441725478
Other Education,Registered Nurse Band 5,0.23440651321653533
Other Education,Researcher/Resourcer,0.1749262412422398
Other Education,Sales Administrator,0.14080098832597404
Other Education,Sales Assistant,0.12636871253342824
Other Education,Sales Executive,0.18018938295425432
Other Education,Sales Manager,0.13562792862542425
Other Education,Sales Support,0.18123371734973526
Other Education,Search - SEO & PPC,0.13527110305908166
Other Education,Secondary School,0.35944839575655346
Other Education,Security,0.15051095419511948
Other Education,Semi-skilled Operator,0.22491733201706485
Other Education,Site Management,0.20129248068325703
Other Education,Skilled Operator,0.22501370069780297
Other Education,Software Developer,0.14201895146833574
Other Education,Software Engineer,0.1404176761283852
Other Education,Solicitor/Lawyer,0.23768288259279466
Other Education,Special Needs,0.30094589215816525
Other Education,Store Manager,0.15721191536287407
Other Education,Store Staff,0.1737328264948625
Other Education,Supply Chain,0.18775539376500053
Other Education,Supply Teacher,0.3233001756031329
Other Education,Support Worker,0.24617300828984937
Other Education,Systems/Support Analyst,0.15616893061550252
Other Education,Tax Accountant,0.12338676512766804
Other Education,Teaching Assistant,0.31160149134405685
Other Education,Team Leader,0.16143279030748944
Other Education,Technical Architect,0.13947112089375185
Other Education,Telesales,0.18199249282549096
Other Education,Tester/Test Analyst,0.1455213885775856
Other Education,Trades & Labour,0.229767539139612
Other Education,Trainee Consultant,0.16729844780458322
Other Education,Transport Planner,0.15615025965105472
Other Education,Utilities,0.2021366168742911
Other Education,Valuer/Lister,0.14134227644474828
Other Education,Vehicle Sales,0.16410444911270272
Other Education,Vehicle Technician,0.19523921281746015
Other Education,Waiting & Bar Staff,0.21289857918114619
Other Education,Warehouse Operative,0.1710504679931712
Other Education,Web Design,0.1746363602023446
Other Education,Web Developer,0.12889644302731854
Other Education,Welding/Plating/Pipefitting,0.211001896442005
Other Engineering,Other Estate Agency,0.27336267753247434
Other Engineering,Other Financial Services,0.26881596431911203
Other Engineering,Other Health & Medicine,0.3285668436047269
Other Engineering,Other Hospitality & Catering,0.19013361246137567
Other Engineering,Other Human Resources,0.20403858720871149
Other Engineering,Other IT & Telecoms,0.2807479536086602
Other Engineering,Other Legal,0.30510857742009606
Other Engineering,Other Leisure & Tourism,0.3282833452551227
Other Engineering,Other Manager,0.3721614502191162
Other Engineering,Other Manufacturing,0.3283098018459813
Other Engineering,Other Marketing & PR,0.2290283258751838
Other Engineering,Other Media & Creative,0.20676590573219789
Other Engineering,Other Motoring & Automotive,0.30910401405081256
Other Engineering,Other Recruitment Consultancy,0.32037024663837355
Other Engineering,Other Retail,0.05070868144673584
Other Engineering,Other Sales,0.1892722132737104
Other Engineering,Other Social Care,0.20053144305698548
Other Engineering,Other Strategy & Consultancy,0.19024821421577787
Other Engineering,Other Training,0.25757087117284344
Other Engineering,Other Transport & Logistics,0.35558149983691073
Other Engineering,PA,0.15582891350995212
Other Engineering,Paralegal,0.3399876626097554
Other Engineering,Paraplanning,0.2681407903607803
Other Engineering,Part-Qualified Acc.,0.21761188944034068
Other Engineering,Payroll,0.09251437730490221
Other Engineering,Pensions,0.25524346768689193
Other Engineering,Pharmaceutical,0.15792216885136373
Other Engineering,Physiotherapy,0.2875566160089086
Other Engineering,Picker/Packer,0.32365193978496376
Other Engineering,Practice (Non-Qual.),0.1999165824430369
Other Engineering,Primary School,0.26964890354549875
Other Engineering,Procurement Manager,0.15366266696959663
Other Engineering,Production,0.35633998077088014
Other Engineering,Production Manager,0.1891591254285094
Other Engineering,Project Management,0.17387039259783452
Other Engineering,Project Manager,0.21164519592622252
Other Engineering,Project Support,0.1700834023504741
Other Engineering,Project/Programme Manager,0.20153384197736343
Other Engineering,Property Manager,0.16802500851767532
Other Engineering,Property Sales,0.2068176601334463
Other Engineering,Purchase Ledger Clerk,0.10650946348385115
Other Engineering,Qualified Social Worker,0.32101825720080573
Other Engineering,Quality Assurance,0.2625941952599565
Other Engineering,Quality Control,0.26804684784738786
Other Engineering,Quantity Surveyor/PQS,0.38986129549829157
Other Engineering,Receptionist,0.18980469600505243
Other Engineering,Recruitment & Resourcing,0.1829085958445424
Other Engineering,Recruitment Consultant,0.20244137507807275
Other Engineering,Registered Manager,0.27045552509529125
Other Engineering,Registered Mental Health Nurse,0.2429196289886406
Other Engineering,Registered Nurse Band 5,0.32338454362885055
Other Engineering,Researcher/Resourcer,0.225892206689182
Other Engineering,Sales Administrator,0.18795711138217058
Other Engineering,Sales Assistant,0.14512352584018254
Other Engineering,Sales Executive,0.2312651903747232
Other Engineering,Sales Manager,0.167227666514386
Other Engineering,Sales Support,0.28561792367176864
Other Engineering,Search - SEO & PPC,0.16478212206496043
Other Engineering,Secondary School,0.282437372409093
Other Engineering,Security,0.20569511132684343
Other Engineering,Semi-skilled Operator,0.371236978058522
Other Engineering,Site Management,0.36169817229777196
Other Engineering,Skilled Operator,0.40917632817547933
Other Engineering,Software Developer,0.18052501176359997
Other Engineering,Software Engineer,0.18037281184459683
Other Engineering,Solicitor/Lawyer,0.3827082149944998
Other Engineering,Special Needs,0.274592118886748
Other Engineering,Store Manager,0.1887254377177467
Other Engineering,Store Staff,0.21285911767879415
Other Engineering,Supply Chain,0.3155476329827068
Other Engineering,Supply Teacher,0.27058079033261423
Other Engineering,Support Worker,0.31022642600487327
Other Engineering,Systems/Support Analyst,0.23646925456497594
Other Engineering,Tax Accountant,0.1484143291254917
Other Engineering,Teaching Assistant,0.27441958533047534
Other Engineering,Team Leader,0.21469758839770398
Other Engineering,Technical Architect,0.19165643189684667
Other Engineering,Telesales,0.23305345449268633
Other Engineering,Tester/Test Analyst,0.1911780623261758
Other Engineering,Trades & Labour,0.3957352982438599
Other Engineering,Trainee Consultant,0.1826077685025133
Other Engineering,Transport Planner,0.2066787990955136
Other Engineering,Utilities,0.3580605244928848
Other Engineering,Valuer/Lister,0.17050302927430502
Other Engineering,Vehicle Sales,0.2156632036436863
Other Engineering,Vehicle Technician,0.30505217776532784
Other Engineering,Waiting & Bar Staff,0.26849913856548213
Other Engineering,Warehouse Operative,0.2160937807179837
Other Engineering,Web Design,0.2441353756302906
Other Engineering,Web Developer,0.1559946561851482
Other Engineering,Welding/Plating/Pipefitting,0.32211168661412976
Other Estate Agency,Other Financial Services,0.3086561907132394
Other Estate Agency,Other Health & Medicine,0.21246721335603938
Other Estate Agency,Other Hospitality & Catering,0.1613680352591906
Other Estate Agency,Other Human Resources,0.20659368645181586
Other Estate Agency,Other IT & Telecoms,0.21242912573465217
Other Estate Agency,Other Legal,0.284706081242058
Other Estate Agency,Other Leisure & Tourism,0.2879930333505484
Other Estate Agency,Other Manager,0.24367144377572106
Other Estate Agency,Other Manufacturing,0.20530017699624248
Other Estate Agency,Other Marketing & PR,0.24158244166380372
Other Estate Agency,Other Media & Creative,0.1950192056032441
Other Estate Agency,Other Motoring & Automotive,0.21696534848166052
Other Estate Agency,Other Recruitment Consultancy,0.285753671535938
Other Estate Agency,Other Retail,0.050844641645281546
Other Estate Agency,Other Sales,0.19557170837374466
Other Estate Agency,Other Social Care,0.16397180437222192
Other Estate Agency,Other Strategy & Consultancy,0.19565990844017653
Other Estate Agency,Other Training,0.19747277675845157
Other Estate Agency,Other Transport & Logistics,0.2362243824881109
Other Estate Agency,PA,0.19021737568433192
Other Estate Agency,Paralegal,0.29465880377880677
Other Estate Agency,Paraplanning,0.23220332342958355
Other Estate Agency,Part-Qualified Acc.,0.19915134498766215
Other Estate Agency,Payroll,0.09120471966651295
Other Estate Agency,Pensions,0.21717668238971727
Other Estate Agency,Pharmaceutical,0.14724091402348255
Other Estate Agency,Physiotherapy,0.1870440701444805
Other Estate Agency,Picker/Packer,0.19124191316647168
Other Estate Agency,Practice (Non-Qual.),0.18130562390359967
Other Estate Agency,Primary School,0.19839270178214533
Other Estate Agency,Procurement Manager,0.1441274509203262
Other Estate Agency,Production,0.20781197133837517
Other Estate Agency,Production Manager,0.17106242312905987
Other Estate Agency,Project Management,0.17462964392784178
Other Estate Agency,Project Manager,0.1797606502500425
Other Estate Agency,Project Support,0.19277193400891382
Other Estate Agency,Project/Programme Manager,0.16491450680606365
Other Estate Agency,Property Manager,0.20303747635107422
Other Estate Agency,Property Sales,0.26341863500566115
Other Estate Agency,Purchase Ledger Clerk,0.11233637743725826
Other Estate Agency,Qualified Social Worker,0.20554502243036527
Other Estate Agency,Quality Assurance,0.18260896964785658
Other Estate Agency,Quality Control,0.19495582385306937
Other Estate Agency,Quantity Surveyor/PQS,0.25391482755311695
Other Estate Agency,Receptionist,0.21292904635762427
Other Estate Agency,Recruitment & Resourcing,0.18258882218550984
Other Estate Agency,Recruitment Consultant,0.21230195614569186
Other Estate Agency,Registered Manager,0.21097256380621895
Other Estate Agency,Registered Mental Health Nurse,0.18344367664355268
Other Estate Agency,Registered Nurse Band 5,0.20690583189767942
Other Estate Agency,Researcher/Resourcer,0.24343550760588892
Other Estate Agency,Sales Administrator,0.24056712235473332
Other Estate Agency,Sales Assistant,0.14060362231221354
Other Estate Agency,Sales Executive,0.27880356727926214
Other Estate Agency,Sales Manager,0.19299850932214377
Other Estate Agency,Sales Support,0.28662283207831657
Other Estate Agency,Search - SEO & PPC,0.15048389049662805
Other Estate Agency,Secondary School,0.20037235969844686
Other Estate Agency,Security,0.18382173923808567
Other Estate Agency,Semi-skilled Operator,0.2008268968265385
Other Estate Agency,Site Management,0.22764827624005543
Other Estate Agency,Skilled Operator,0.20219271755092608
Other Estate Agency,Software Developer,0.14108354665203085
Other Estate Agency,Software Engineer,0.14187216319796744
Other Estate Agency,Solicitor/Lawyer,0.23180146977177893
Other Estate Agency,Special Needs,0.19953229303595135
Other Estate Agency,Store Manager,0.19388031337725387
Other Estate Agency,Store Staff,0.17021432082506968
Other Estate Agency,Supply Chain,0.2592221393815328
Other Estate Agency,Supply Teacher,0.19066601031054362
Other Estate Agency,Support Worker,0.21577008440952836
Other Estate Agency,Systems/Support Analyst,0.1911186790397689
Other Estate Agency,Tax Accountant,0.13918340303923982
Other Estate Agency,Teaching Assistant,0.19591685450321153
Other Estate Agency,Team Leader,0.21955328582085035
Other Estate Agency,Technical Architect,0.15707006452478423
Other Estate Agency,Telesales,0.25730900167923315
Other Estate Agency,Tester/Test Analyst,0.15020701826860144
Other Estate Agency,Trades & Labour,0.20043838167642536
Other Estate Agency,Trainee Consultant,0.18832313980239776
Other Estate Agency,Transport Planner,0.21405125495651875
Other Estate Agency,Utilities,0.28583807881698187
Other Estate Agency,Valuer/Lister,0.1912485461429498
Other Estate Agency,Vehicle Sales,0.18890236874451294
Other Estate Agency,Vehicle Technician,0.19192134883115997
Other Estate Agency,Waiting & Bar Staff,0.2029062636811155
Other Estate Agency,Warehouse Operative,0.15852038869887167
Other Estate Agency,Web Design,0.18148348191195815
Other Estate Agency,Web Developer,0.12780458545736392
Other Estate Agency,Welding/Plating/Pipefitting,0.1859235546464258
Other Financial Services,Other Health & Medicine,0.19792301036102067
Other Financial Services,Other Hospitality & Catering,0.14872960857571157
Other Financial Services,Other Human Resources,0.2482581704618343
Other Financial Services,Other IT & Telecoms,0.25750758635733484
Other Financial Services,Other Legal,0.31175829237282426
Other Financial Services,Other Leisure & Tourism,0.25187787265300127
Other Financial Services,Other Manager,0.26794839764959344
Other Financial Services,Other Manufacturing,0.19502975910530215
Other Financial Services,Other Marketing & PR,0.2676421061694058
Other Financial Services,Other Media & Creative,0.22352214960550304
Other Financial Services,Other Motoring & Automotive,0.19569138537798206
Other Financial Services,Other Recruitment Consultancy,0.2615436825061975
Other Financial Services,Other Retail,0.049392312033975046
Other Financial Services,Other Sales,0.17543320763051193
Other Financial Services,Other Social Care,0.15641801276178874
Other Financial Services,Other Strategy & Consultancy,0.28917966801409417
Other Financial Services,Other Training,0.1891841832518282
Other Financial Services,Other Transport & Logistics,0.22063973711729287
Other Financial Services,PA,0.17739723176086541
Other Financial Services,Paralegal,0.27825973478867094
Other Financial Services,Paraplanning,0.26901962569199617
Other Financial Services,Part-Qualified Acc.,0.24087125153563463
Other Financial Services,Payroll,0.09438057333350545
Other Financial Services,Pensions,0.24537063758832722
Other Financial Services,Pharmaceutical,0.14273984714346266
Other Financial Services,Physiotherapy,0.1764700637747499
Other Financial Services,Picker/Packer,0.17601743170880857
Other Financial Services,Practice (Non-Qual.),0.19573832901691035
Other Financial Services,Primary School,0.18399229727681102
Other Financial Services,Procurement Manager,0.16101170392495812
Other Financial Services,Production,0.2009374805712528
Other Financial Services,Production Manager,0.17375774630541363
Other Financial Services,Project Management,0.23022904365760408
Other Financial Services,Project Manager,0.20775687815309693
Other Financial Services,Project Support,0.20809539645725564
Other Financial Services,Project/Programme Manager,0.18850196408676184
Other Financial Services,Property Manager,0.17415606319437751
Other Financial Services,Property Sales,0.19150712955372415
Other Financial Services,Purchase Ledger Clerk,0.12045064361542067
Other Financial Services,Qualified Social Worker,0.20032506228078348
Other Financial Services,Quality Assurance,0.20348062797516103
Other Financial Services,Quality Control,0.2111249868351584
Other Financial Services,Quantity Surveyor/PQS,0.2595422761560514
Other Financial Services,Receptionist,0.17685164945148554
Other Financial Services,Recruitment & Resourcing,0.19474249776190322
Other Financial Services,Recruitment Consultant,0.1942247831205074
Other Financial Services,Registered Manager,0.20300544898041933
Other Financial Services,Registered Mental Health Nurse,0.17237342142548434
Other Financial Services,Registered Nurse Band 5,0.19265729725380462
Other Financial Services,Researcher/Resourcer,0.22895233834278145
Other Financial Services,Sales Administrator,0.21649700001890892
Other Financial Services,Sales Assistant,0.12656507155338895
Other Financial Services,Sales Executive,0.22594949481819868
Other Financial Services,Sales Manager,0.17554053548520776
Other Financial Services,Sales Support,0.3063945138114603
Other Financial Services,Search - SEO & PPC,0.1611282118197955
Other Financial Services,Secondary School,0.18536237437953562
Other Financial Services,Security,0.16749306576808842
Other Financial Services,Semi-skilled Operator,0.18740346662443377
Other Financial Services,Site Management,0.2179957629188297
Other Financial Services,Skilled Operator,0.19200453255302813
Other Financial Services,Software Developer,0.14565422295353986
Other Financial Services,Software Engineer,0.14870055634515586
Other Financial Services,Solicitor/Lawyer,0.21502679533969427
Other Financial Services,Special Needs,0.18500177295760906
Other Financial Services,Store Manager,0.174994746095035
Other Financial Services,Store Staff,0.1541547033907839
Other Financial Services,Supply Chain,0.2928073947283581
Other Financial Services,Supply Teacher,0.17917344617289666
Other Financial Services,Support Worker,0.19958528938519055
Other Financial Services,Systems/Support Analyst,0.2186580460127038
Other Financial Services,Tax Accountant,0.1560275845365679
Other Financial Services,Teaching Assistant,0.1805813678583639
Other Financial Services,Team Leader,0.19745044765010322
Other Financial Services,Technical Architect,0.17400969024576818
Other Financial Services,Telesales,0.21798326446284794
Other Financial Services,Tester/Test Analyst,0.15791800219526125
Other Financial Services,Trades & Labour,0.1838753551645818
Other Financial Services,Trainee Consultant,0.1703546018122122
Other Financial Services,Transport Planner,0.19622868050408118
Other Financial Services,Utilities,0.2716123839685631
Other Financial Services,Valuer/Lister,0.16332318092064996
Other Financial Services,Vehicle Sales,0.1644842847011643
Other Financial Services,Vehicle Technician,0.17043889514860044
Other Financial Services,Waiting & Bar Staff,0.17684824357285756
Other Financial Services,Warehouse Operative,0.14871867711783887
Other Financial Services,Web Design,0.18813558825450974
Other Financial Services,Web Developer,0.1299097110072991
Other Financial Services,Welding/Plating/Pipefitting,0.17345882917627006
Other Health & Medicine,Other Hospitality & Catering,0.18327681484789182
Other Health & Medicine,Other Human Resources,0.16721897810619235
Other Health & Medicine,Other IT & Telecoms,0.2025575198541539
Other Health & Medicine,Other Legal,0.23184057973109212
Other Health & Medicine,Other Leisure & Tourism,0.23698459118223558
Other Health & Medicine,Other Manager,0.2543068654465797
Other Health & Medicine,Other Manufacturing,0.2610484893941442
Other Health & Medicine,Other Marketing & PR,0.17538117105282977
Other Health & Medicine,Other Media & Creative,0.16429256137133333
Other Health & Medicine,Other Motoring & Automotive,0.23188483202749804
Other Health & Medicine,Other Recruitment Consultancy,0.26473233943002794
Other Health & Medicine,Other Retail,0.050254854562137206
Other Health & Medicine,Other Sales,0.1656278469147303
Other Health & Medicine,Other Social Care,0.23620373523176472
Other Health & Medicine,Other Strategy & Consultancy,0.1484925527220846
Other Health & Medicine,Other Training,0.23267818382320457
Other Health & Medicine,Other Transport & Logistics,0.2648010487789961
Other Health & Medicine,PA,0.13469234486196272
Other Health & Medicine,Paralegal,0.263905140799147
Other Health & Medicine,Paraplanning,0.21340993659718108
Other Health & Medicine,Part-Qualified Acc.,0.18452506079547745
Other Health & Medicine,Payroll,0.08902723605437342
Other Health & Medicine,Pensions,0.20543210383668073
Other Health & Medicine,Pharmaceutical,0.1740824152532914
Other Health & Medicine,Physiotherapy,0.3388988475775211
Other Health & Medicine,Picker/Packer,0.307517550786456
Other Health & Medicine,Practice (Non-Qual.),0.18044880972961835
Other Health & Medicine,Primary School,0.2851383181217861
Other Health & Medicine,Procurement Manager,0.131918588661568
Other Health & Medicine,Production,0.28066828041702085
Other Health & Medicine,Production Manager,0.15545326356399056
Other Health & Medicine,Project Management,0.13764054110454046
Other Health & Medicine,Project Manager,0.16093821953854506
Other Health & Medicine,Project Support,0.1355616842111404
Other Health & Medicine,Project/Programme Manager,0.15117995592431518
Other Health & Medicine,Property Manager,0.14011704302633154
Other Health & Medicine,Property Sales,0.1813199005782496
Other Health & Medicine,Purchase Ledger Clerk,0.10023716833577061
Other Health & Medicine,Qualified Social Worker,0.30295196138261743
Other Health & Medicine,Quality Assurance,0.2008308223222555
Other Health & Medicine,Quality Control,0.2024339341161429
Other Health & Medicine,Quantity Surveyor/PQS,0.27383573678609774
Other Health & Medicine,Receptionist,0.17194152774686433
Other Health & Medicine,Recruitment & Resourcing,0.15952679907560421
Other Health & Medicine,Recruitment Consultant,0.18606137303454326
Other Health & Medicine,Registered Manager,0.26543205053676483
Other Health & Medicine,Registered Mental Health Nurse,0.2836099962215529
Other Health & Medicine,Registered Nurse Band 5,0.49449284353737405
Other Health & Medicine,Researcher/Resourcer,0.1930868358720254
Other Health & Medicine,Sales Administrator,0.15281626575753784
Other Health & Medicine,Sales Assistant,0.1389018590206037
Other Health & Medicine,Sales Executive,0.19344811030761308
Other Health & Medicine,Sales Manager,0.14650228451879926
Other Health & Medicine,Sales Support,0.22049825449919017
Other Health & Medicine,Search - SEO & PPC,0.14611768715679335
Other Health & Medicine,Secondary School,0.30078901641216355
Other Health & Medicine,Security,0.17180027581482177
Other Health & Medicine,Semi-skilled Operator,0.30931335436549373
Other Health & Medicine,Site Management,0.2620269526910027
Other Health & Medicine,Skilled Operator,0.3139888834308932
Other Health & Medicine,Software Developer,0.1640412546277217
Other Health & Medicine,Software Engineer,0.1595397219764116
Other Health & Medicine,Solicitor/Lawyer,0.34582048519745867
Other Health & Medicine,Special Needs,0.301355489655584
Other Health & Medicine,Store Manager,0.17455345580747667
Other Health & Medicine,Store Staff,0.20618834383385334
Other Health & Medicine,Supply Chain,0.21989760152036059
Other Health & Medicine,Supply Teacher,0.29340718300869567
Other Health & Medicine,Support Worker,0.3321936317341783
Other Health & Medicine,Systems/Support Analyst,0.18199464996972128
Other Health & Medicine,Tax Accountant,0.13749956179826017
Other Health & Medicine,Teaching Assistant,0.29973427662902324
Other Health & Medicine,Team Leader,0.1773813980381348
Other Health & Medicine,Technical Architect,0.16064878237866015
Other Health & Medicine,Telesales,0.20579213333589116
Other Health & Medicine,Tester/Test Analyst,0.1638552260266251
Other Health & Medicine,Trades & Labour,0.3510775016391609
Other Health & Medicine,Trainee Consultant,0.17411533189081718
Other Health & Medicine,Transport Planner,0.1623786488287725
Other Health & Medicine,Utilities,0.24159555941676494
Other Health & Medicine,Valuer/Lister,0.15512445328561214
Other Health & Medicine,Vehicle Sales,0.18910195491127033
Other Health & Medicine,Vehicle Technician,0.23664694860925975
Other Health & Medicine,Waiting & Bar Staff,0.2561504305079749
Other Health & Medicine,Warehouse Operative,0.20697368263609367
Other Health & Medicine,Web Design,0.20796961058658872
Other Health & Medicine,Web Developer,0.14464978035183415
Other Health & Medicine,Welding/Plating/Pipefitting,0.2726692857512776
Other Hospitality & Catering,Other Human Resources,0.1338628973128745
Other Hospitality & Catering,Other IT & Telecoms,0.14738772224719895
Other Hospitality & Catering,Other Legal,0.16024313589400813
Other Hospitality & Catering,Other Leisure & Tourism,0.1848194297522195
Other Hospitality & Catering,Other Manager,0.16948576309536104
Other Hospitality & Catering,Other Manufacturing,0.17019282461131682
Other Hospitality & Catering,Other Marketing & PR,0.14280912506300833
Other Hospitality & Catering,Other Media & Creative,0.13414099531535995
Other Hospitality & Catering,Other Motoring & Automotive,0.16754783798362938
Other Hospitality & Catering,Other Recruitment Consultancy,0.1825333171983265
Other Hospitality & Catering,Other Retail,0.04895933462026419
Other Hospitality & Catering,Other Sales,0.13543130780509371
Other Hospitality & Catering,Other Social Care,0.15150828786561044
Other Hospitality & Catering,Other Strategy & Consultancy,0.1226026642877727
Other Hospitality & Catering,Other Training,0.15795693346787681
Other Hospitality & Catering,Other Transport & Logistics,0.17452635704227643
Other Hospitality & Catering,PA,0.11584188456635178
Other Hospitality & Catering,Paralegal,0.1717739686669208
Other Hospitality & Catering,Paraplanning,0.15193867972397884
Other Hospitality & Catering,Part-Qualified Acc.,0.1390953347524464
Other Hospitality & Catering,Payroll,0.08041649792730793
Other Hospitality & Catering,Pensions,0.14876943057587097
